,Instance,Income
11778,123772,45939.45937263733
11779,123773,-12494.119712321553
11780,123774,-27783.050949849654
11781,123775,26867.07289784029
11782,123776,55981.21011457266
11783,123777,35625.04933976056
11784,123778,410790.9030807712
11785,123779,543003.854686528
11786,123780,35578.161483657546
11787,123781,220481.28010820458
11788,123782,32957.34328014683
11789,123783,50952.64499701327
11790,123784,-39706.55697450135
11791,123785,395883.2141611329
11792,123786,98856.85133912321
11793,123787,56607.94920772221
11794,123788,29054.730541093275
11795,123789,4315.754320887383
11796,123790,-54227.69083711412
11797,123791,67603.28258762835
11798,123792,85781.72131402092
11799,123793,56204.83203413198
11800,123794,128587.10443076491
11801,123795,48945.63027331093
11802,123796,51654.34241231624
11803,123797,25805.834669655655
11804,123798,8599.258176289964
11805,123799,272504.34282410564
11806,123800,275709.46955535235
11807,123801,66977.27251529647
11808,123802,55418.968645655084
11809,123803,-20308.473222358618
11810,123804,21100.611187034752
11811,123805,58713.879160942044
11812,123806,38433.57333981106
11813,123807,176842.37138452101
11814,123808,82484.40776282828
11815,123809,26714.4758616006
11816,123810,611678.4342765468
11817,123811,52761.400485096034
11818,123812,108292.88713413989
11819,123813,144850.34484244278
11820,123814,-63971.10349616781
11821,123815,157673.9652850395
11822,123816,148152.36982216174
11823,123817,300582.4786708816
11824,123818,51611.86493659578
11825,123819,211786.50315565523
11826,123820,133522.3916468434
11827,123821,110845.97485724743
11828,123822,30471.478132064454
11829,123823,60357.68573003495
11830,123824,308991.09899371257
11831,123825,198219.40256097633
11832,123826,140962.17360650515
11833,123827,-52676.40208833013
11834,123828,57105.145144104026
11835,123829,64522.036192083266
11836,123830,37296.475723969284
11837,123831,65073.07955362974
11838,123832,260829.6572545725
11839,123833,303418.9667369691
11840,123834,291663.60183249274
11841,123835,122658.50848479941
11842,123836,116090.73839121824
11843,123837,30016.141941000707
11844,123838,154210.87849024544
11845,123839,47843.79746569786
11846,123840,13007.159274137579
11847,123841,65582.25619711122
11848,123842,190358.5911087701
11849,123843,199469.63323753094
11850,123844,577069.7744586444
11851,123845,103434.88478627848
11852,123846,191709.80355499452
11853,123847,55732.01474908972
11854,123848,197755.03513814462
11855,123849,1569.842358813621
11856,123850,53589.32142648287
11857,123851,20095.724590220954
11858,123852,47685.890968700405
11859,123853,65951.22852783045
11860,123854,-31922.813458804972
11861,123855,133312.44777087588
11862,123856,78393.77579109836
11863,123857,-15723.50419707084
11864,123858,-38574.17034230195
11865,123859,160592.1736956695
11866,123860,94188.14197472297
11867,123861,245151.7962795766
11868,123862,329817.70024514245
11869,123863,25032.20687545091
11870,123864,113923.4354685559
11871,123865,153340.2295586844
11872,123866,61537.423892286606
11873,123867,-37671.82990316162
11874,123868,24025.505396699533
11875,123869,159291.98944061575
11876,123870,-65132.199248578865
11877,123871,-35176.61665567104
11878,123872,121629.0351404869
11879,123873,39460.297897890676
11880,123874,56232.86476086965
11881,123875,258234.8029430397
11882,123876,310491.94377981825
11883,123877,114872.84861589549
11884,123878,135930.2385492446
11885,123879,180583.81810489018
11886,123880,29480.744251573924
11887,123881,80450.03839778388
11888,123882,-41000.36630726047
11889,123883,-52495.69621977117
11890,123884,42504.16556838201
11891,123885,114325.34090847615
11892,123886,90469.70922573097
11893,123887,181316.3520589522
11894,123888,81792.38761048485
11895,123889,69621.09998787427
11896,123890,188313.6960462667
11897,123891,196566.14411462937
11898,123892,66280.61814347515
11899,123893,244545.79460181715
11900,123894,166756.25942003075
11901,123895,57335.17141141556
11902,123896,54436.61413077777
11903,123897,140859.1316606775
11904,123898,46762.27386108972
11905,123899,175162.85828876263
11906,123900,37043.17440669099
11907,123901,135133.67042933684
11908,123902,113994.3604000085
11909,123903,100391.67394484673
11910,123904,87359.69427762832
11911,123905,492831.5698951739
11912,123906,13912.085961282719
11913,123907,233887.48281163443
11914,123908,153456.6444398188
11915,123909,63613.55555392755
11916,123910,134142.99598301342
11917,123911,36933.65319953393
11918,123912,100049.57722955989
11919,123913,65219.47970561823
11920,123914,103869.86003177892
11921,123915,126327.5700586699
11922,123916,224223.4102564915
11923,123917,43938.0996480803
11924,123918,101317.56435458828
11925,123919,398491.61126134964
11926,123920,1962.3581323395483
11927,123921,-23930.88213222474
11928,123922,168117.23457672726
11929,123923,212595.12205159757
11930,123924,239508.007707885
11931,123925,61435.1463897964
11932,123926,132078.62102574296
11933,123927,102432.28096027859
11934,123928,132380.40270919725
11935,123929,124211.40554180602
11936,123930,40688.74788307538
11937,123931,76648.49538566964
11938,123932,200441.7537124455
11939,123933,203474.32330604177
11940,123934,8931.740243946668
11941,123935,34388.31559111457
11942,123936,158941.0731768529
11943,123937,333573.93088147
11944,123938,132586.3599071945
11945,123939,85243.49618023541
11946,123940,-14997.140433294699
11947,123941,57748.42344411928
11948,123942,272326.984137543
11949,123943,157501.85151508683
11950,123944,201462.16712758085
11951,123945,122408.19196235435
11952,123946,142445.99119812343
11953,123947,107548.20408166759
11954,123948,80339.72971096961
11955,123949,85118.32180589391
11956,123950,24588.506034691818
11957,123951,84363.81244575325
11958,123952,389339.6574685159
11959,123953,901650.8386391257
11960,123954,61678.57973833708
11961,123955,200593.86515898537
11962,123956,84595.64301597746
11963,123957,115786.27178474749
11964,123958,63386.34875738481
11965,123959,147897.35265970696
11966,123960,-34090.402783495374
11967,123961,141416.99290925916
11968,123962,187431.2556265397
11969,123963,209053.40876953956
11970,123964,-2020.0678332122043
11971,123965,-54182.02498240257
11972,123966,117620.7558891289
11973,123967,-4626.7218304141425
11974,123968,92112.79479940934
11975,123969,95693.00625977758
11976,123970,197877.46579933818
11977,123971,231001.32657818915
11978,123972,141253.88907931233
11979,123973,121537.9335563737
11980,123974,442565.6677132542
11981,123975,-10406.362671888433
11982,123976,17403.774676624686
11983,123977,282163.02708100574
11984,123978,421637.0239243279
11985,123979,105988.73544087075
11986,123980,-36848.74815266812
11987,123981,31478.748126135673
11988,123982,65080.75399844814
11989,123983,403948.739713253
11990,123984,88162.97590245865
11991,123985,27498.128415997606
11992,123986,24460.6385634928
11993,123987,61490.07519647712
11994,123988,91967.69114872208
11995,123989,381233.49899200397
11996,123990,277864.56096107187
11997,123991,102604.28385275183
11998,123992,262542.9003620879
11999,123993,51831.24861223996
12000,123994,385853.8724351707
12001,123995,59429.80075384583
12002,123996,196475.90859869542
12003,123997,223780.04486361798
12004,123998,41300.50099086249
12005,123999,78859.48051004391
12006,124000,131429.2978077284
12007,124001,83640.23267368227
12008,124002,104254.79049238702
12009,124003,-8756.423688485753
12010,124004,108720.68620836735
12011,124005,11595.898346095812
12012,124006,398856.70666756155
12013,124007,335417.9406886264
12014,124008,208411.044303793
12015,124009,75959.34395469772
12016,124010,106272.30702287145
12017,124011,97429.98147846805
12018,124012,-62380.619345888495
12019,124013,-26116.704501079395
12020,124014,-23150.445596854202
12021,124015,164421.53165955795
12022,124016,12681.26302536903
12023,124017,103758.20333375316
12024,124018,33132.061522687785
12025,124019,44166.17353760358
12026,124020,90822.87579582399
12027,124021,16228.604845367838
12028,124022,64527.84158965945
12029,124023,82320.81570534501
12030,124024,476754.3787267138
12031,124025,273079.79071070766
12032,124026,111557.02324289177
12033,124027,182358.0613524965
12034,124028,69517.66660289187
12035,124029,220251.62918077223
12036,124030,-6362.686855799984
12037,124031,75571.22708635777
12038,124032,23706.317918907385
12039,124033,73485.82606516732
12040,124034,159964.22383679822
12041,124035,156938.2263948801
12042,124036,636816.3472200162
12043,124037,31206.639572061133
12044,124038,27157.34809281677
12045,124039,56817.34254234191
12046,124040,76333.97964312509
12047,124041,112816.59504696168
12048,124042,96903.62444527447
12049,124043,220683.48992507625
12050,124044,123776.93247053819
12051,124045,98869.80619857553
12052,124046,47194.3975413912
12053,124047,185914.01146576786
12054,124048,-11574.425785100553
12055,124049,86163.87823028304
12056,124050,-7397.191978835501
12057,124051,22789.026613011956
12058,124052,-4206.32866355218
12059,124053,86062.8737239549
12060,124054,317679.95247904724
12061,124055,88416.34901031433
12062,124056,73898.23908449011
12063,124057,60453.878458043095
12064,124058,360352.46566139674
12065,124059,27559.45285965409
12066,124060,164769.5615792945
12067,124061,164438.66697112378
12068,124062,-31677.47636968363
12069,124063,200023.87681961525
12070,124064,166303.53587051993
12071,124065,120542.70758000296
12072,124066,24588.180900557898
12073,124067,-8439.454904471058
12074,124068,59250.69915542379
12075,124069,171963.71375229722
12076,124070,20216.627511099447
12077,124071,-69451.76732250908
12078,124072,55316.87171993218
12079,124073,326092.11282915296
12080,124074,168363.9670180087
12081,124075,107815.70462256204
12082,124076,101989.96938230796
12083,124077,132953.9204575736
12084,124078,174433.30417553755
12085,124079,119055.92655618675
12086,124080,244641.418845844
12087,124081,45075.44202764286
12088,124082,161061.9835082153
12089,124083,103210.90051782038
12090,124084,76151.16989633953
12091,124085,34386.50896556489
12092,124086,555914.1634158534
12093,124087,94839.39685585769
12094,124088,48637.32323247893
12095,124089,100323.86984296003
12096,124090,58964.36684281612
12097,124091,308707.92662314745
12098,124092,8837.293517331593
12099,124093,93767.99668482784
12100,124094,92926.24117463501
12101,124095,31264.65221939981
12102,124096,235772.95633324282
12103,124097,-18862.89063691208
12104,124098,7392.578451938927
12105,124099,68236.39659720566
12106,124100,-39983.38374905847
12107,124101,-4842.260433656629
12108,124102,42746.40707876999
12109,124103,111116.6992063187
12110,124104,-20877.91028628312
12111,124105,58855.82832136704
12112,124106,87298.2275725347
12113,124107,26435.714208491147
12114,124108,375262.36884116335
12115,124109,105518.13798558479
12116,124110,12140.625843341462
12117,124111,32838.15617058799
12118,124112,92022.47307008551
12119,124113,99382.56347326655
12120,124114,8479.352750018705
12121,124115,36279.14505823795
12122,124116,233211.70820836024
12123,124117,70876.55516640143
12124,124118,97784.98729408998
12125,124119,3789.5336597505957
12126,124120,461075.6620189785
12127,124121,84757.64231297746
12128,124122,42255.207571052015
12129,124123,159225.35395574803
12130,124124,179592.588189031
12131,124125,12765.38484332012
12132,124126,395971.51854184316
12133,124127,95673.28358704504
12134,124128,-8908.274076872505
12135,124129,71618.38553037448
12136,124130,-57866.91315683443
12137,124131,105822.82633136585
12138,124132,454848.4476314881
12139,124133,59139.77603042079
12140,124134,346947.83150938293
12141,124135,-10151.092789198738
12142,124136,118184.6353310952
12143,124137,2695.910574049223
12144,124138,498954.32092031604
12145,124139,107577.27189957211
12146,124140,90138.10767854098
12147,124141,128913.74757291656
12148,124142,523939.87894632714
12149,124143,173407.85960633866
12150,124144,528236.7078612843
12151,124145,56091.5634856699
12152,124146,-17776.11462043738
12153,124147,48418.84971271083
12154,124148,6153.414061233401
12155,124149,116728.4710726128
12156,124150,43779.768481364474
12157,124151,2627.173295415938
12158,124152,69725.83684231061
12159,124153,100284.58748682821
12160,124154,40865.488316824194
12161,124155,276812.47471313505
12162,124156,319853.5579227223
12163,124157,15469.373707533348
12164,124158,95063.64265119284
12165,124159,86037.84214216098
12166,124160,14205.032757687382
12167,124161,105998.13187200064
12168,124162,-11627.181085205637
12169,124163,112578.8272565133
12170,124164,56750.9679387738
12171,124165,131652.15590647468
12172,124166,98026.10214563739
12173,124167,52918.05867670011
12174,124168,64210.1155959866
12175,124169,160025.67857752182
12176,124170,179125.01610615943
12177,124171,241184.26512602763
12178,124172,70774.4084733096
12179,124173,234225.02717897762
12180,124174,29051.859579405747
12181,124175,127713.53178315563
12182,124176,56068.45403329376
12183,124177,250023.56697426736
12184,124178,41318.308526142966
12185,124179,22712.74419227615
12186,124180,-26761.87607303774
12187,124181,154701.18775557168
12188,124182,200904.44205926964
12189,124183,109783.29558258131
12190,124184,61942.843998770695
12191,124185,12521.215619694907
12192,124186,344759.4232088947
12193,124187,158866.4419213445
12194,124188,29732.728659573942
12195,124189,154985.03575542662
12196,124190,236848.958702832
12197,124191,41123.22691876255
12198,124192,164400.30992560368
12199,124193,142581.33365718788
12200,124194,87115.19878520584
12201,124195,22019.248094679788
12202,124196,70672.89367608167
12203,124197,254293.17915968597
12204,124198,251868.73199576093
12205,124199,-6786.027533633634
12206,124200,5176.201899073552
12207,124201,36140.51441709697
12208,124202,-1478.82774261944
12209,124203,97311.72588039981
12210,124204,55170.04919776693
12211,124205,219868.48360417457
12212,124206,45988.550150288735
12213,124207,85368.32697595889
12214,124208,180542.41842000373
12215,124209,92333.90412740083
12216,124210,153866.3380322801
12217,124211,74874.84604473878
12218,124212,141319.28569730278
12219,124213,198370.76630517468
12220,124214,77431.28265750129
12221,124215,129259.45272215176
12222,124216,105017.52390359575
12223,124217,3704.507808213588
12224,124218,-13706.39299959829
12225,124219,-30710.399979487527
12226,124220,114861.42688603
12227,124221,9027.87034100201
12228,124222,75162.15474752709
12229,124223,86208.40734545747
12230,124224,18459.66470040381
12231,124225,46564.669934424106
12232,124226,265327.86895314744
12233,124227,69240.55506254965
12234,124228,-26469.109920586925
12235,124229,119708.93952773605
12236,124230,-18034.5296809813
12237,124231,21458.08922750177
12238,124232,72884.59894946078
12239,124233,89428.19863187522
12240,124234,226232.50885530422
12241,124235,-6687.30865608016
12242,124236,114849.82239348395
12243,124237,-54704.53497001529
12244,124238,709929.5014078529
12245,124239,-16954.177136861254
12246,124240,-58952.85762854107
12247,124241,251624.6166062425
12248,124242,18719.074321620632
12249,124243,179367.8266140651
12250,124244,101381.99824589211
12251,124245,112196.00177172339
12252,124246,498907.0576629662
12253,124247,202338.64348041313
12254,124248,-1993.6223599254154
12255,124249,85599.72659287183
12256,124250,107292.33611056115
12257,124251,118054.35962561565
12258,124252,227792.51658122195
12259,124253,401778.67713295715
12260,124254,289672.27366462396
12261,124255,71662.90142518468
12262,124256,76862.21801025979
12263,124257,-26712.61847698083
12264,124258,170052.44181464287
12265,124259,10489.200050589163
12266,124260,14971.560455434024
12267,124261,-21554.00848770095
12268,124262,124119.43904428091
12269,124263,62468.16316443309
12270,124264,26556.7419916098
12271,124265,312586.7249591979
12272,124266,295612.43035274977
12273,124267,127036.54373792978
12274,124268,257796.9874312384
12275,124269,31109.769847570453
12276,124270,216393.65136889787
12277,124271,82949.13593998179
12278,124272,90711.49077785108
12279,124273,715401.1991751981
12280,124274,164378.14698715508
12281,124275,-10860.776256923098
12282,124276,388893.8471259908
12283,124277,-264.72653322294354
12284,124278,41900.224890812766
12285,124279,63650.63478676882
12286,124280,19322.842776510864
12287,124281,8507.341720213182
12288,124282,220535.0691282861
12289,124283,157738.6731069442
12290,124284,206731.69241609145
12291,124285,76127.53149773879
12292,124286,122370.37180139637
12293,124287,116820.69366573868
12294,124288,64431.565853993874
12295,124289,18486.211673039943
12296,124290,146866.70580255426
12297,124291,311577.62331977347
12298,124292,77504.98427404882
12299,124293,-28865.410814245697
12300,124294,39525.13729362702
12301,124295,57611.05212889053
12302,124296,49677.80505467439
12303,124297,-17661.867616541218
12304,124298,32487.364115281496
12305,124299,127220.71444704477
12306,124300,-48396.40991551895
12307,124301,33365.63423437439
12308,124302,128995.65144398715
12309,124303,47669.3020032146
12310,124304,28820.302765178494
12311,124305,97638.19663885562
12312,124306,-33320.58422462223
12313,124307,-12232.60117031075
12314,124308,111295.85821800353
12315,124309,84236.57161913253
12316,124310,125523.252585412
12317,124311,68311.89078850439
12318,124312,102771.45645129448
12319,124313,14245.375349844806
12320,124314,88424.93728504563
12321,124315,179771.67288942728
12322,124316,202364.16913739685
12323,124317,48318.52260636538
12324,124318,142930.38563867426
12325,124319,92343.14343972318
12326,124320,149499.7255130494
12327,124321,65051.49013569951
12328,124322,164354.75129000936
12329,124323,141934.00174137577
12330,124324,13028.132799459621
12331,124325,35403.763398503885
12332,124326,74965.5225487533
12333,124327,204376.70138810063
12334,124328,28004.91470640246
12335,124329,79120.04155533062
12336,124330,158940.42017181357
12337,124331,59550.41961586103
12338,124332,76994.70608148538
12339,124333,115788.95770210354
12340,124334,159632.51946966117
12341,124335,96559.62419397198
12342,124336,105325.37735896464
12343,124337,-12817.92194904713
12344,124338,75130.492953429
12345,124339,22548.233841941692
12346,124340,-9200.500151294284
12347,124341,48857.16531678848
12348,124342,270892.7102494114
12349,124343,45202.9124790919
12350,124344,642957.2828394272
12351,124345,254230.93043320673
12352,124346,195018.5279327496
12353,124347,34571.05435789004
12354,124348,53926.94611011166
12355,124349,129701.44190142723
12356,124350,352598.9587840787
12357,124351,381564.19264077535
12358,124352,71063.24325332046
12359,124353,22811.546934968792
12360,124354,37854.59327200893
12361,124355,11140.766545629129
12362,124356,179964.4331417703
12363,124357,95314.18070983142
12364,124358,95217.02286314173
12365,124359,111164.39891766058
12366,124360,699076.734403877
12367,124361,-11340.842684648
12368,124362,20538.902377781924
12369,124363,112010.61717795441
12370,124364,58673.845106879715
12371,124365,63354.766028159764
12372,124366,24498.034386437852
12373,124367,175524.2908445336
12374,124368,39700.985827928875
12375,124369,210540.52766891057
12376,124370,24371.74363815738
12377,124371,79695.97050599195
12378,124372,63400.42106619617
12379,124373,77624.99192494573
12380,124374,380707.2953718663
12381,124375,-33154.648593776394
12382,124376,30819.20807661256
12383,124377,140166.83886630088
12384,124378,76549.34917483618
12385,124379,74788.07638754556
12386,124380,127700.24864036543
12387,124381,84730.51882545045
12388,124382,72408.26290280139
12389,124383,79565.8111033109
12390,124384,79025.34992934344
12391,124385,106951.5940222186
12392,124386,271932.45306980563
12393,124387,126399.6883677924
12394,124388,295919.081985692
12395,124389,134471.88930073706
12396,124390,-715.8747420897707
12397,124391,-41141.03986873152
12398,124392,54852.496458217036
12399,124393,-17854.084571199026
12400,124394,126643.71734477021
12401,124395,64551.227089073975
12402,124396,91455.4087345684
12403,124397,184427.48915694933
12404,124398,166702.54825535277
12405,124399,19470.03055586852
12406,124400,67512.57548376918
12407,124401,211702.5452651512
12408,124402,46284.93009284744
12409,124403,82904.41009098757
12410,124404,13422.836937078275
12411,124405,102143.75618690625
12412,124406,94637.85539523186
12413,124407,18477.1951073776
12414,124408,5812.594847760629
12415,124409,107094.46403902909
12416,124410,48979.19801842095
12417,124411,261775.74614623142
12418,124412,43837.08469460951
12419,124413,32882.04381304048
12420,124414,137026.2073879838
12421,124415,1723.4937209724449
12422,124416,177699.02061258815
12423,124417,371471.1853945949
12424,124418,113948.65339025622
12425,124419,12746.366669167299
12426,124420,61400.159817728214
12427,124421,321094.02975329524
12428,124422,149267.7517786068
12429,124423,29596.088773864787
12430,124424,635005.8912571245
12431,124425,22715.940213166177
12432,124426,61842.10829816293
12433,124427,275835.5989762335
12434,124428,-50902.85871785879
12435,124429,307454.57025082735
12436,124430,261938.05938348966
12437,124431,99269.9793933765
12438,124432,25104.171218402218
12439,124433,19599.378816803917
12440,124434,10332.425669543445
12441,124435,180596.96624654392
12442,124436,133719.24641198432
12443,124437,91899.67856908124
12444,124438,-37717.9781206497
12445,124439,24609.42246884387
12446,124440,44410.6098192432
12447,124441,2846.166301508434
12448,124442,68434.28713638056
12449,124443,5897.4487754087895
12450,124444,193276.5663657328
12451,124445,-6761.39660451794
12452,124446,830777.8027661494
12453,124447,-73917.31704929424
12454,124448,78343.80605061864
12455,124449,-38745.506806679536
12456,124450,762508.0574463704
12457,124451,26267.068320616614
12458,124452,286190.2435283237
12459,124453,156262.6924805115
12460,124454,-6510.915424475912
12461,124455,152598.24100641627
12462,124456,169584.07775566075
12463,124457,412585.4323171559
12464,124458,293012.6114910082
12465,124459,133103.43135203095
12466,124460,91910.44776513847
12467,124461,94268.07131587714
12468,124462,59951.49622875964
12469,124463,40836.37588791875
12470,124464,79022.39966651192
12471,124465,241400.6383233252
12472,124466,153059.56763932435
12473,124467,93997.99062832305
12474,124468,25307.979777056724
12475,124469,386115.2273278083
12476,124470,-25999.260119795334
12477,124471,2387.4803599971347
12478,124472,30413.086120140273
12479,124473,64450.18995496817
12480,124474,129886.03427496366
12481,124475,94146.25726331118
12482,124476,20291.145367666148
12483,124477,-8769.476590854116
12484,124478,106343.44677960547
12485,124479,202381.78776549967
12486,124480,244256.90562523855
12487,124481,1068.4714319990017
12488,124482,124707.13899815502
12489,124483,70847.8091871608
12490,124484,109041.31376266852
12491,124485,79414.34697388671
12492,124486,189762.59343264112
12493,124487,69693.3620563685
12494,124488,29350.472896380816
12495,124489,359287.3619677867
12496,124490,19364.25273261266
12497,124491,124556.11931838142
12498,124492,83347.87653759448
12499,124493,350593.32011859445
12500,124494,36484.91963876551
12501,124495,86478.34516846668
12502,124496,-52355.76628323551
12503,124497,78734.41134998668
12504,124498,32284.696802743245
12505,124499,122119.28673824621
12506,124500,74087.22380743083
12507,124501,-58663.89202787774
12508,124502,172186.5502702156
12509,124503,62898.0878676367
12510,124504,116810.5016338285
12511,124505,87322.46743150102
12512,124506,52355.6224502204
12513,124507,6981.944972436875
12514,124508,13370.848402212374
12515,124509,90221.84205585625
12516,124510,52128.852929953486
12517,124511,4379.160619837232
12518,124512,145783.1750289728
12519,124513,93188.26065619336
12520,124514,97356.89458262874
12521,124515,62422.9194706548
12522,124516,99285.61204395257
12523,124517,101206.85753063299
12524,124518,56735.134913449176
12525,124519,192465.28942316864
12526,124520,16837.311401926447
12527,124521,221455.02992912102
12528,124522,84531.55972066801
12529,124523,66599.45606870158
12530,124524,228564.8583038887
12531,124525,-70695.51392522827
12532,124526,-22866.665019702166
12533,124527,57809.84037604462
12534,124528,95581.74392818194
12535,124529,19613.029526203405
12536,124530,99470.48385103093
12537,124531,45310.49726078892
12538,124532,284028.76144528436
12539,124533,-40942.14501924813
12540,124534,99904.67348602694
12541,124535,101025.8504797495
12542,124536,-18477.23533645319
12543,124537,63010.69919842528
12544,124538,77803.14522253955
12545,124539,366967.68042887794
12546,124540,166339.73136089835
12547,124541,23566.242695127614
12548,124542,125671.67518329807
12549,124543,37206.4952664203
12550,124544,-22971.98204761604
12551,124545,230650.89073809003
12552,124546,322315.2506509307
12553,124547,457699.4831736288
12554,124548,105442.88986177975
12555,124549,59337.92491918942
12556,124550,104395.56166131329
12557,124551,85016.44051231397
12558,124552,174676.21823925478
12559,124553,139394.95325818332
12560,124554,140951.8239277294
12561,124555,95227.77139410097
12562,124556,-13078.26241381513
12563,124557,372904.37980560167
12564,124558,88149.66144935833
12565,124559,-44963.73252674751
12566,124560,182751.41436410788
12567,124561,191631.73873800552
12568,124562,175916.00156192668
12569,124563,147655.14466923103
12570,124564,44544.441583247855
12571,124565,110536.82268156111
12572,124566,102276.19133420475
12573,124567,82153.47333490755
12574,124568,2628.7779349572957
12575,124569,115030.75442905026
12576,124570,118651.38451392297
12577,124571,104703.71936603636
12578,124572,47889.05004935106
12579,124573,278448.44185756845
12580,124574,76715.78777220706
12581,124575,106363.44850269379
12582,124576,205192.44122305
12583,124577,83826.23078410188
12584,124578,-22111.820814094506
12585,124579,24049.816914757248
12586,124580,-13325.457970299758
12587,124581,-34428.02262835344
12588,124582,190982.85614474304
12589,124583,48353.935585301835
12590,124584,249813.8846958317
12591,124585,-47238.2143088514
12592,124586,40339.562899612356
12593,124587,-64719.4794228049
12594,124588,-30169.002128029708
12595,124589,85072.57072022138
12596,124590,106937.32271392364
12597,124591,3532.8140244353563
12598,124592,40748.66428683419
12599,124593,134352.66333327582
12600,124594,101681.77138477331
12601,124595,39603.653849611524
12602,124596,117589.62462729355
12603,124597,-18831.947475221474
12604,124598,91929.04879691266
12605,124599,43941.72112450283
12606,124600,47587.57545741135
12607,124601,33276.101337569766
12608,124602,44247.30456443317
12609,124603,50383.3539494155
12610,124604,179147.77597135678
12611,124605,46790.964078583755
12612,124606,91159.77556798887
12613,124607,63090.31021309458
12614,124608,54.426903234794736
12615,124609,69728.48221936729
12616,124610,658.3119323244318
12617,124611,146311.45067455573
12618,124612,82332.84931569081
12619,124613,77621.14639543509
12620,124614,178683.95856571384
12621,124615,-16960.189050379675
12622,124616,40663.000829147175
12623,124617,167945.88718919829
12624,124618,163932.62836323166
12625,124619,403766.2268054164
12626,124620,289572.87249537883
12627,124621,3196.1561936601065
12628,124622,63698.47867334122
12629,124623,25367.13344102679
12630,124624,357728.3187638293
12631,124625,275848.2041659304
12632,124626,34029.5614030282
12633,124627,136613.1473190738
12634,124628,16620.321947541554
12635,124629,32919.77345402585
12636,124630,46143.47657478787
12637,124631,316923.87361538364
12638,124632,124570.73190675583
12639,124633,83402.32817834197
12640,124634,85442.33366247034
12641,124635,141576.6130759921
12642,124636,4969.996554956771
12643,124637,184782.28379055904
12644,124638,304595.15092718834
12645,124639,294761.64002472954
12646,124640,194229.8865325558
12647,124641,16406.29665540997
12648,124642,159957.21708740946
12649,124643,28496.54637444811
12650,124644,49561.85785292694
12651,124645,598914.885096991
12652,124646,-12285.321299241856
12653,124647,129984.38369541941
12654,124648,129812.25753512653
12655,124649,210138.82409127802
12656,124650,-27971.227952689398
12657,124651,225294.3089786577
12658,124652,203012.09102113964
12659,124653,119653.52373329503
12660,124654,204489.8560628877
12661,124655,245636.21817678446
12662,124656,27880.731492453255
12663,124657,83887.76144353859
12664,124658,73313.64377569314
12665,124659,108524.94431150379
12666,124660,83456.72262979345
12667,124661,72591.40838958835
12668,124662,52978.96768479841
12669,124663,67603.38450108934
12670,124664,100668.57516194042
12671,124665,47121.42172107892
12672,124666,17553.95735734189
12673,124667,68067.44508483354
12674,124668,18968.391320666764
12675,124669,319382.6628787755
12676,124670,59165.54415268777
12677,124671,84581.65909787174
12678,124672,351205.496716375
12679,124673,212454.00171183562
12680,124674,46577.65279612923
12681,124675,3757.6983916563913
12682,124676,-14750.046657884493
12683,124677,212939.3977433038
12684,124678,31038.951972668525
12685,124679,83167.10064242082
12686,124680,23106.01199263567
12687,124681,61012.36175819067
12688,124682,15159.451276552398
12689,124683,-20519.275236613117
12690,124684,104565.26561389025
12691,124685,-14872.389358287212
12692,124686,130788.89975184714
12693,124687,54835.24954448547
12694,124688,9281.58887354564
12695,124689,33409.48608879512
12696,124690,174440.52296970505
12697,124691,12116.899852974806
12698,124692,47914.339207124896
12699,124693,35317.56965032825
12700,124694,117679.24063340016
12701,124695,45065.63023155043
12702,124696,186388.52360193897
12703,124697,63662.893226638436
12704,124698,106065.73853905732
12705,124699,136465.8292279765
12706,124700,32633.15104390029
12707,124701,75097.74462143984
12708,124702,871704.8674566406
12709,124703,3332.27759344643
12710,124704,503616.5551128951
12711,124705,76561.53346471256
12712,124706,60415.818459315225
12713,124707,20551.670092401095
12714,124708,110711.25924330996
12715,124709,174770.21760290582
12716,124710,153801.446665043
12717,124711,34647.15691223135
12718,124712,12615.773225602228
12719,124713,214512.81142253382
12720,124714,540687.6091607097
12721,124715,170767.6049069031
12722,124716,266375.73977702716
12723,124717,128189.18544194195
12724,124718,208323.89356678678
12725,124719,54386.15282356087
12726,124720,146245.0318517792
12727,124721,246331.94689681707
12728,124722,80782.55896245083
12729,124723,-4760.702437608037
12730,124724,46046.84868397843
12731,124725,938349.5428921641
12732,124726,157897.73657960864
12733,124727,133745.30230434705
12734,124728,-13397.373350333888
12735,124729,72375.2295309836
12736,124730,6644.955615195446
12737,124731,29549.338549071457
12738,124732,89638.28110150155
12739,124733,42660.87027343176
12740,124734,-20916.43356170412
12741,124735,-57425.03497514874
12742,124736,418925.7640720452
12743,124737,114950.54738694942
12744,124738,6497.122215902433
12745,124739,39042.29618586134
12746,124740,63490.988900166936
12747,124741,115008.70558762364
12748,124742,226258.25380795402
12749,124743,96745.31043673959
12750,124744,-28336.586083367933
12751,124745,-15449.864161679987
12752,124746,244137.37346844375
12753,124747,121615.82877678238
12754,124748,92012.26573950518
12755,124749,9549.954343196936
12756,124750,225380.4247001051
12757,124751,-60870.98931333423
12758,124752,25243.598453088664
12759,124753,5807.223185039125
12760,124754,80095.81255537784
12761,124755,305798.6448001624
12762,124756,45973.133057579864
12763,124757,-25386.731704846956
12764,124758,-17187.89734312473
12765,124759,41206.35436487431
12766,124760,-46680.26509804325
12767,124761,48989.73446042137
12768,124762,53386.74896978401
